rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,semantic_review_status,candidate_reason,suggested_family,term_norm_for_audit,audit_category,audit_reason,include_in_semantic_review,audit_scope,audit_stage,manual_override,manual_override_note
248,attachment representations,2,22,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment,attachment representations,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
249,international san,2,22,1,0.073,1369,pending,psychoanalytic_psychology_high_frequency_recon,,international san,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
250,treatment process,2,21,16,1.169,1369,pending,psychoanalytic_psychology_high_frequency_recon,technique_process,treatment process,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
1,e-mail notification latest,3,150,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,e-mail notification latest,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
2,notification latest online,3,150,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,notification latest online,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
3,new york e-mail,3,132,131,9.569,1369,pending,psychoanalytic_psychology_high_frequency_recon,,new york e-mail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
4,https orcid org,3,124,74,5.405,1369,pending,psychoanalytic_psychology_high_frequency_recon,,https orcid org,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
5,school professional psychology,3,89,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,,school professional psychology,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
6,university new york,3,69,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,university new york,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
7,united states email,3,68,66,4.821,1369,pending,psychoanalytic_psychology_high_frequency_recon,,united states email,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
8,new york new,3,64,54,3.944,1369,pending,psychoanalytic_psychology_high_frequency_recon,,new york new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
9,york new york,3,64,54,3.944,1369,pending,psychoanalytic_psychology_high_frequency_recon,,york new york,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
10,city university new,3,58,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,,city university new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
11,borderline personality disorder,3,53,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,borderline personality disorder,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
12,new york city,3,52,41,2.995,1369,pending,psychoanalytic_psychology_high_frequency_recon,,new york city,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
13,latest online e-mail,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,latest online e-mail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
14,online e-mail notification,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,online e-mail notification,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
15,latest online runninghead,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,latest online runninghead,technical_artifact,explicit_artifact_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
16,online runninghead e-mail,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,online runninghead e-mail,technical_artifact,explicit_artifact_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
17,runninghead e-mail notification,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,runninghead e-mail notification,technical_artifact,explicit_artifact_rule,False,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
18,latest online like,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,latest online like,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
19,online like know,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,online like know,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
20,like know next,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,like know next,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
21,know next favorite,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,know next favorite,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
22,next favorite apa,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,next favorite apa,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
23,favorite apa journal,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,favorite apa journal,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
24,apa journal available,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,apa journal available,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
25,journal available online,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,journal available online,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
26,available online service,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,available online service,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
27,online service now,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,online service now,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
28,service now available,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,service now available,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
29,now available sign,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,now available sign,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
30,interest become available,3,50,50,3.652,1369,pending,psychoanalytic_psychology_high_frequency_recon,,interest become available,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
31,notified e-mail interest,3,49,49,3.579,1369,pending,psychoanalytic_psychology_high_frequency_recon,,notified e-mail interest,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
32,e-mail interest become,3,49,49,3.579,1369,pending,psychoanalytic_psychology_high_frequency_recon,,e-mail interest become,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
33,chicago school professional,3,46,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,,chicago school professional,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
34,street new york,3,43,42,3.068,1369,pending,psychoanalytic_psychology_high_frequency_recon,,street new york,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
35,psychodynamic diagnostic manual,3,43,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychodynamic diagnostic manual,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
36,new york united,3,41,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,,new york united,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
37,york united states,3,41,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,,york united states,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
38,new york university,3,37,34,2.484,1369,pending,psychoanalytic_psychology_high_frequency_recon,,new york university,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
39,suite new york,3,37,37,2.703,1369,pending,psychoanalytic_psychology_high_frequency_recon,,suite new york,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
40,pacifica graduate institute,3,34,3,0.219,1369,pending,psychoanalytic_psychology_high_frequency_recon,,pacifica graduate institute,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
41,sexual boundary violations,3,34,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,body_sexuality,sexual boundary violations,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
42,correspondence concerning addressed,3,33,33,2.411,1369,pending,psychoanalytic_psychology_high_frequency_recon,,correspondence concerning addressed,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
43,org https orcid,3,33,21,1.534,1369,pending,psychoanalytic_psychology_high_frequency_recon,,org https orcid,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
44,requests reprints sent,3,32,32,2.337,1369,pending,psychoanalytic_psychology_high_frequency_recon,,requests reprints sent,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
45,long island university,3,32,6,0.438,1369,pending,psychoanalytic_psychology_high_frequency_recon,,long island university,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
46,orcid org https,3,32,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,,orcid org https,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
47,object relations theory,3,31,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,object_relations,object relations theory,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
48,alliant international university,3,30,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,,alliant international university,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
49,members underrepresented groups,3,28,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,members underrepresented groups,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
50,com https orcid,3,28,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,com https orcid,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
51,available sign https,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,available sign https,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
52,sign https apa,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,sign https apa,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
53,https apa org,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,https apa org,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
54,apa org portal,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,apa org portal,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
55,org portal alerts,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,org portal alerts,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
56,portal alerts notified,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,portal alerts notified,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
57,alerts notified e-mail,3,27,27,1.972,1369,pending,psychoanalytic_psychology_high_frequency_recon,,alerts notified e-mail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
58,training supervising analyst,3,25,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,training supervising analyst,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
59,west street new,3,25,24,1.753,1369,pending,psychoanalytic_psychology_high_frequency_recon,,west street new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
60,california institute integral,3,25,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,,california institute integral,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
61,practice new york,3,24,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,practice new york,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
62,island university brooklyn,3,24,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,,island university brooklyn,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
63,international university san,3,24,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,,international university san,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
64,american psychological association,3,23,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,,american psychological association,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
65,available sign http,3,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,available sign http,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
66,sign http notify,3,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,sign http notify,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
67,http notify apa,3,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,http notify apa,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
68,notify apa org,3,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,notify apa org,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
69,apa org notified,3,23,23,1.68,1369,pending,psychoanalytic_psychology_high_frequency_recon,,apa org notified,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
70,psychodynamic doctoral dissertations,3,22,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychodynamic doctoral dissertations,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
71,massachusetts school professional,3,22,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,,massachusetts school professional,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
72,org notified e-mail,3,22,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,,org notified e-mail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
73,alliant international san,3,22,1,0.073,1369,pending,psychoanalytic_psychology_high_frequency_recon,,alliant international san,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
74,gmail com https,3,22,22,1.607,1369,pending,psychoanalytic_psychology_high_frequency_recon,,gmail com https,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
75,doctoral dissertations completed,3,21,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,doctoral dissertations completed,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
76,underrepresented groups reviewers,3,21,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,underrepresented groups reviewers,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
77,groups reviewers journal,3,21,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,groups reviewers journal,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
78,reviewers journal manuscripts,3,21,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,reviewers journal manuscripts,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
79,journal manuscripts wanted,3,21,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,journal manuscripts wanted,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
80,diagnostic manual pdm,3,21,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,,diagnostic manual pdm,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
81,phd sidney blatt,3,20,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,,phd sidney blatt,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
82,psychoanalytic theory practice,3,20,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychoanalytic theory practice,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
83,avenue new york,3,20,20,1.461,1369,pending,psychoanalytic_psychology_high_frequency_recon,,avenue new york,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
84,diagnostic statistical manual,3,19,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,,diagnostic statistical manual,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
85,statistical manual mental,3,19,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,,statistical manual mental,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
86,street suite new,3,19,19,1.388,1369,pending,psychoanalytic_psychology_high_frequency_recon,,street suite new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
87,manual mental disorders,3,18,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,,manual mental disorders,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
88,posttraumatic stress disorder,3,18,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,,posttraumatic stress disorder,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
89,austen riggs center,3,18,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,,austen riggs center,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
90,electronic mail sent,3,18,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,,electronic mail sent,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
91,rome italy e-mail,3,18,18,1.315,1369,pending,psychoanalytic_psychology_high_frequency_recon,,rome italy e-mail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
92,west end avenue,3,17,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,,west end avenue,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
93,private practice new,3,17,16,1.169,1369,pending,psychoanalytic_psychology_high_frequency_recon,,private practice new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
94,state university new,3,17,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,,state university new,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
95,multiple personality disorder,3,17,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,,multiple personality disorder,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
96,via degli apuli,3,17,17,1.242,1369,pending,psychoanalytic_psychology_high_frequency_recon,,via degli apuli,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
97,robert bornstein phd,3,16,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,,robert bornstein phd,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
98,sidney blatt phd,3,16,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,,sidney blatt phd,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
99,program psychotherapy psychoanalysis,3,16,16,1.169,1369,pending,psychoanalytic_psychology_high_frequency_recon,,program psychotherapy psychoanalysis,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
100,university san diego,3,16,2,0.146,1369,pending,psychoanalytic_psychology_high_frequency_recon,,university san diego,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
101,online first publication,3,16,4,0.292,1369,pending,psychoanalytic_psychology_high_frequency_recon,,online first publication,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
102,francesco gazzillo phd,3,16,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,,francesco gazzillo phd,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
103,international san francisco,3,16,1,0.073,1369,pending,psychoanalytic_psychology_high_frequency_recon,,international san francisco,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
104,between patient therapist,3,15,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,,between patient therapist,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
105,phd department psychology,3,15,10,0.73,1369,pending,psychoanalytic_psychology_high_frequency_recon,,phd department psychology,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
106,psychoanalytic training research,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,,psychoanalytic training research,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
107,york university postdoctoral,3,15,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,,york university postdoctoral,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
108,university postdoctoral program,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,,university postdoctoral program,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
109,postdoctoral program psychotherapy,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,,postdoctoral program psychotherapy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
110,central park west,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,,central park west,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
111,floor new york,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,,floor new york,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
112,adult attachment interview,3,15,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment,adult attachment interview,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
113,degli apuli rome,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,,degli apuli rome,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
114,apuli rome italy,3,15,15,1.096,1369,pending,psychoanalytic_psychology_high_frequency_recon,,apuli rome italy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
115,phd frank lachmann,3,14,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,,phd frank lachmann,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
116,borderline personality organization,3,14,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,borderline personality organization,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
117,frank summers phd,3,14,14,1.023,1369,pending,psychoanalytic_psychology_high_frequency_recon,,frank summers phd,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
118,phd robert bornstein,3,14,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,,phd robert bornstein,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
119,international universities press,3,14,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,,international universities press,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
120,san francisco california,3,14,12,0.877,1369,pending,psychoanalytic_psychology_high_frequency_recon,,san francisco california,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
121,social cognition object,3,14,9,0.657,1369,pending,psychoanalytic_psychology_high_frequency_recon,object_relations,social cognition object,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
122,interested reviewing manuscripts,3,14,7,0.511,1369,pending,psychoanalytic_psychology_high_frequency_recon,,interested reviewing manuscripts,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
123,new york freudian,3,13,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,,new york freudian,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
124,york freudian society,3,13,13,0.95,1369,pending,psychoanalytic_psychology_high_frequency_recon,,york freudian society,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
125,adult attachment style,3,13,5,0.365,1369,pending,psychoanalytic_psychology_high_frequency_recon,development_attachment,adult attachment style,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
126,cognition object relations,3,13,8,0.584,1369,pending,psychoanalytic_psychology_high_frequency_recon,object_relations,cognition object relations,candidate_concept,kept_for_semantic_review,True,psychoanalytic_psychology_candidate_queue,2b_recon_audit_terms,,
