rank_within_group,journal_key,period,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
80,ijpa,2010-2025,qui est,terms_bigram,1221,10943,15,0,1.2285,0.0,1.2285,277.6301,3.406129,qui est,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,qui est,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
81,ijpa,2010-2025,presente art,terms_bigram,1221,10943,15,0,1.2285,0.0,1.2285,277.6301,3.406129,presente art,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,presente art,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
82,ijpa,2010-2025,par les,terms_bigram,1221,10943,15,0,1.2285,0.0,1.2285,277.6301,3.406129,par les,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,par les,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
83,ijpa,2010-2025,ucl rachel,terms_bigram,1221,10943,15,1,1.2285,0.0091,1.2194,92.5434,3.380792,ucl rachel,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,ucl rachel,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
84,ijpa,2010-2025,catalina bronstein,terms_bigram,1221,10943,15,2,1.2285,0.0183,1.2102,55.526,3.355455,catalina bronstein,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,catalina bronstein,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
85,ijpa,2010-2025,freud's thinking,terms_bigram,1221,10943,17,28,1.3923,0.2559,1.1364,5.4992,3.284705,freud's thinking,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,freud's thinking,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
86,ijpa,2010-2025,publication february,terms_bigram,1221,10943,15,6,1.2285,0.0548,1.1737,21.3562,3.254109,publication february,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,publication february,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
87,ijpa,2010-2025,standard edition,terms_bigram,1221,10943,16,21,1.3104,0.1919,1.1185,6.8731,3.168943,standard edition,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,standard edition,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
88,ijpa,2010-2025,psychic apparatus,terms_bigram,1221,10943,19,55,1.5561,0.5026,1.0535,3.1466,3.155995,psychic apparatus,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,psychic apparatus,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
91,ijpa,2010-2025,manera que,terms_bigram,1221,10943,14,0,1.1466,0.0,1.1466,259.7185,3.105053,manera que,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,manera que,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
92,ijpa,2010-2025,sostiene que,terms_bigram,1221,10943,14,0,1.1466,0.0,1.1466,259.7185,3.105053,sostiene que,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,sostiene que,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
93,ijpa,2010-2025,del analista,terms_bigram,1221,10943,14,0,1.1466,0.0,1.1466,259.7185,3.105053,del analista,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,del analista,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
94,ijpa,2010-2025,blass ucl,terms_bigram,1221,10943,14,1,1.1466,0.0091,1.1375,86.5728,3.080307,blass ucl,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,blass ucl,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
95,ijpa,2010-2025,melanie klein's,terms_bigram,1221,10943,18,49,1.4742,0.4478,1.0264,3.3471,3.022251,melanie klein's,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,melanie klein's,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
96,ijpa,2010-2025,publication november,terms_bigram,1221,10943,14,4,1.1466,0.0366,1.11,28.8576,3.006066,publication november,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,publication november,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
97,ijpa,2010-2025,inner world,terms_bigram,1221,10943,22,93,1.8018,0.8499,0.9519,2.1551,2.984813,inner world,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,inner world,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
98,ijpa,2010-2025,paulo brazil,terms_bigram,1221,10943,15,20,1.2285,0.1828,1.0457,6.7715,2.899396,paulo brazil,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,paulo brazil,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
99,ijpa,2010-2025,covid pandemic,terms_bigram,1221,10943,17,45,1.3923,0.4112,0.9811,3.4445,2.835685,covid pandemic,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,covid pandemic,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
100,ijpa,2010-2025,modo cui,terms_bigram,1221,10943,13,0,1.0647,0.0,1.0647,241.8069,2.809807,modo cui,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,modo cui,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
2,japa,1946-1969,meeting american,terms_bigram,538,11626,84,113,15.6134,0.972,14.6414,16.0598,65.046739,meeting american,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,meeting american,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
4,japa,1946-1969,annual meeting,terms_bigram,538,11626,39,47,7.2491,0.4043,6.8448,17.9383,25.249658,annual meeting,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,annual meeting,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
5,japa,1946-1969,midwinter meeting,terms_bigram,538,11626,26,4,4.8327,0.0344,4.7983,127.0317,15.814441,midwinter meeting,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,midwinter meeting,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
6,japa,1946-1969,submitted march,terms_bigram,538,11626,23,9,4.2751,0.0774,4.1977,53.3609,13.340454,submitted march,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,submitted march,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
7,japa,1946-1969,ego psychology,terms_bigram,538,11626,23,108,4.2751,0.929,3.3461,4.6722,10.634215,ego psychology,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,ego psychology,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
8,japa,1946-1969,attempt made,terms_bigram,538,11626,22,92,4.0892,0.7913,3.2979,5.2471,10.340514,attempt made,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,attempt made,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
9,japa,1946-1969,submitted june,terms_bigram,538,11626,18,4,3.3457,0.0344,3.3113,88.6825,9.749978,submitted june,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,submitted june,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
10,japa,1946-1969,ego functions,terms_bigram,538,11626,20,84,3.7175,0.7225,2.995,5.2333,9.118204,ego functions,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,ego functions,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
12,japa,1946-1969,international universities,terms_bigram,538,11626,16,22,2.974,0.1892,2.7847,15.819,7.889781,international universities,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,international universities,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
13,japa,1946-1969,universities press,terms_bigram,538,11626,16,22,2.974,0.1892,2.7847,15.819,7.889781,universities press,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,universities press,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
14,japa,1946-1969,fall meeting,terms_bigram,538,11626,16,32,2.974,0.2752,2.6987,10.9516,7.646085,fall meeting,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,fall meeting,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
15,japa,1946-1969,defense against,terms_bigram,538,11626,16,51,2.974,0.4387,2.5353,6.9112,7.183062,defense against,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,defense against,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
17,japa,1946-1969,acting out,terms_bigram,538,11626,19,145,3.5316,1.2472,2.2844,2.891,6.843433,acting out,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,acting out,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
18,japa,1946-1969,submitted january,terms_bigram,538,11626,14,9,2.6022,0.0774,2.5248,32.9248,6.837333,submitted january,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,submitted january,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
19,japa,1946-1969,ego ideal,terms_bigram,538,11626,15,55,2.7881,0.4731,2.315,6.0245,6.418616,ego ideal,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,ego ideal,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
20,japa,1946-1969,submitted september,terms_bigram,538,11626,13,4,2.4164,0.0344,2.382,64.7143,6.286106,submitted september,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,submitted september,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
21,japa,1946-1969,submitted december,terms_bigram,538,11626,13,6,2.4164,0.0516,2.3647,44.8022,6.240707,submitted december,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,submitted december,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
23,japa,1946-1969,defense mechanisms,terms_bigram,538,11626,14,51,2.6022,0.4387,2.1636,6.0735,5.859025,defense mechanisms,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,defense mechanisms,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
24,japa,1946-1969,mount sinai,terms_bigram,538,11626,13,32,2.4164,0.2752,2.1411,8.9604,5.650517,mount sinai,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,mount sinai,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
25,japa,1946-1969,submitted november,terms_bigram,538,11626,12,6,2.2305,0.0516,2.1789,41.4835,5.588704,submitted november,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,submitted november,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
27,japa,1946-1969,symptom formation,terms_bigram,538,11626,13,38,2.4164,0.3269,2.0895,7.564,5.514319,symptom formation,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,symptom formation,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
29,japa,1946-1969,love object,terms_bigram,538,11626,13,49,2.4164,0.4215,1.9949,5.8831,5.264623,love object,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,love object,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
32,japa,1946-1969,ego superego,terms_bigram,538,11626,14,98,2.6022,0.8429,1.7593,3.1755,4.764252,ego superego,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,ego superego,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
33,japa,1946-1969,basic books,terms_bigram,538,11626,11,15,2.0446,0.129,1.9156,16.0046,4.760059,basic books,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,basic books,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
34,japa,1946-1969,body image,terms_bigram,538,11626,12,46,2.2305,0.3957,1.8348,5.7988,4.706216,body image,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,body image,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
35,japa,1946-1969,ernst kris,terms_bigram,538,11626,11,22,2.0446,0.1892,1.8554,11.0254,4.610443,ernst kris,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,ernst kris,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
36,japa,1946-1969,phyllis greenacre,terms_bigram,538,11626,11,23,2.0446,0.1978,1.8468,10.5562,4.589069,phyllis greenacre,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,phyllis greenacre,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
37,japa,1946-1969,early ego,terms_bigram,538,11626,11,24,2.0446,0.2064,1.8382,10.1254,4.567695,early ego,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,early ego,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
38,japa,1946-1969,sylvan keiser,terms_bigram,538,11626,10,1,1.8587,0.0086,1.8501,151.0,4.436429,sylvan keiser,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,sylvan keiser,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
39,japa,1946-1969,psychic apparatus,terms_bigram,538,11626,12,62,2.2305,0.5333,1.6972,4.3143,4.353221,psychic apparatus,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,psychic apparatus,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
40,japa,1946-1969,edith jacobson,terms_bigram,538,11626,10,6,1.8587,0.0516,1.8071,34.8462,4.333303,edith jacobson,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,edith jacobson,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
41,japa,1946-1969,charles fisher,terms_bigram,538,11626,10,9,1.8587,0.0774,1.7813,23.8421,4.271427,charles fisher,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,charles fisher,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
42,japa,1946-1969,content dream,terms_bigram,538,11626,10,9,1.8587,0.0774,1.7813,23.8421,4.271427,content dream,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,content dream,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
43,japa,1946-1969,reality testing,terms_bigram,538,11626,12,66,2.2305,0.5677,1.6628,4.0548,4.264973,reality testing,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,reality testing,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
44,japa,1946-1969,castration anxiety,terms_bigram,538,11626,12,69,2.2305,0.5935,1.637,3.8798,4.198786,castration anxiety,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,castration anxiety,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
45,japa,1946-1969,anna freud,terms_bigram,538,11626,16,177,2.974,1.5224,1.4515,2.0052,4.112489,anna freud,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,anna freud,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
46,japa,1946-1969,memory traces,terms_bigram,538,11626,10,18,1.8587,0.1548,1.7039,12.2432,4.085799,memory traces,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,memory traces,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
47,japa,1946-1969,object relationship,terms_bigram,538,11626,12,78,2.2305,0.6709,1.5596,3.4349,4.000226,object relationship,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,object relationship,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
48,japa,1946-1969,rudolf ekstein,terms_bigram,538,11626,9,1,1.6729,0.0086,1.6643,136.619,3.832103,rudolf ekstein,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,rudolf ekstein,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
49,japa,1946-1969,defenses against,terms_bigram,538,11626,10,32,1.8587,0.2752,1.5835,6.9692,3.797045,defenses against,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,defenses against,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
51,japa,1946-1969,fisher charles,terms_bigram,538,11626,9,4,1.6729,0.0344,1.6385,45.5397,3.772686,fisher charles,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,fisher charles,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
53,japa,1946-1969,human mind,terms_bigram,538,11626,11,66,2.0446,0.5677,1.4769,3.7304,3.67,human mind,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,human mind,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
54,japa,1946-1969,manifest content,terms_bigram,538,11626,10,39,1.8587,0.3355,1.5233,5.7342,3.652668,manifest content,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,manifest content,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
55,japa,1946-1969,greenson ralph,terms_bigram,538,11626,9,11,1.6729,0.0946,1.5782,17.8199,3.634048,greenson ralph,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,greenson ralph,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
56,japa,1946-1969,presidential address,terms_bigram,538,11626,9,20,1.6729,0.172,1.5008,9.9965,3.455799,presidential address,candidate_concept,kept_for_semantic_review,True,key_bigrams_by_journal_period,,,presidential address,final_keep,kept_after_final_cleanup,True,key_bigrams_by_journal_period
