rank_within_group,journal_key,period,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score,term_norm_for_refinement,refined_audit_category,refined_audit_reason,include_in_refined_semantic_review,refinement_source_table,manual_override,manual_override_note,term_norm_final_cleanup,final_cleanup_category,final_cleanup_reason,include_in_final_semantic_review,final_cleanup_source_table
79,japa,1946-1969,regression,terms_unigram,538,11626,38,323,7.0632,2.7783,4.2849,2.5672,15.698147,regression,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,regression,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
80,japa,1946-1969,anxiety,terms_unigram,538,11626,61,881,11.3383,7.5778,3.7604,1.505,15.519871,anxiety,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,anxiety,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
82,japa,1946-1969,structure,terms_unigram,538,11626,59,837,10.9665,7.1994,3.7672,1.5325,15.424059,structure,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,structure,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
83,japa,1946-1969,appears,terms_unigram,538,11626,41,408,7.6208,3.5094,4.1114,2.1915,15.367213,appears,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,appears,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
84,japa,1946-1969,cathexis,terms_unigram,538,11626,29,105,5.3903,0.9031,4.4872,6.0318,15.261807,cathexis,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,cathexis,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
85,japa,1946-1969,freud's,terms_unigram,538,11626,93,1623,17.2862,13.9601,3.3262,1.2423,15.111707,freud's,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,freud's,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
86,japa,1946-1969,far,terms_unigram,538,11626,49,614,9.1078,5.2813,3.8265,1.7376,14.969515,far,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,far,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
87,japa,1946-1969,discharge,terms_unigram,538,11626,29,117,5.3903,1.0064,4.384,5.4158,14.910746,discharge,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,discharge,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
88,japa,1946-1969,libidinal,terms_unigram,538,11626,35,275,6.5056,2.3654,4.1402,2.7796,14.836443,libidinal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,libidinal,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
90,japa,1946-1969,drives,terms_unigram,538,11626,36,308,6.6914,2.6492,4.0422,2.5522,14.596108,drives,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,drives,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
92,japa,1946-1969,technique,terms_unigram,538,11626,59,869,10.9665,7.4746,3.4919,1.4761,14.297111,technique,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,technique,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
93,japa,1946-1969,appear,terms_unigram,538,11626,41,444,7.6208,3.819,3.8018,2.014,14.209841,appear,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,appear,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
94,japa,1946-1969,basis,terms_unigram,538,11626,49,637,9.1078,5.4791,3.6287,1.675,14.19559,basis,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,basis,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
95,japa,1946-1969,oral,terms_unigram,538,11626,31,203,5.7621,1.7461,4.016,3.3391,13.91838,oral,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,oral,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
96,japa,1946-1969,content,terms_unigram,538,11626,42,478,7.8067,4.1115,3.6952,1.916,13.898451,content,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,content,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
97,japa,1946-1969,apparatus,terms_unigram,538,11626,29,153,5.3903,1.316,4.0743,4.1456,13.857562,apparatus,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,apparatus,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
98,japa,1946-1969,fall,terms_unigram,538,11626,30,181,5.5762,1.5569,4.0194,3.625,13.802406,fall,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,fall,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
99,japa,1946-1969,stage,terms_unigram,538,11626,38,384,7.0632,3.3029,3.7603,2.1599,13.775927,stage,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,stage,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
100,japa,1946-1969,direct,terms_unigram,538,11626,36,340,6.6914,2.9245,3.767,2.3124,13.60222,direct,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,direct,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
2,japa,1970-1989,ego,terms_unigram,681,11483,174,1356,25.5507,11.8088,13.7419,2.1661,70.973972,ego,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,ego,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
5,japa,1970-1989,submitted,terms_unigram,681,11483,87,336,12.7753,2.9261,9.8493,4.3786,44.09848,submitted,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,submitted,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
6,japa,1970-1989,medical,terms_unigram,681,11483,85,692,12.4816,6.0263,6.4553,2.079,28.754348,medical,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,medical,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
7,japa,1970-1989,psychiatry,terms_unigram,681,11483,95,886,13.9501,7.7158,6.2343,1.814,28.455606,psychiatry,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,psychiatry,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
8,japa,1970-1989,object,terms_unigram,681,11483,142,1736,20.8517,15.118,5.7337,1.3818,28.455404,object,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,object,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
9,japa,1970-1989,drive,terms_unigram,681,11483,77,613,11.3069,5.3383,5.9686,2.1271,26.003345,drive,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,drive,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
10,japa,1970-1989,defense,terms_unigram,681,11483,59,268,8.6637,2.3339,6.3298,3.7315,25.916566,defense,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,defense,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
11,japa,1970-1989,conflicts,terms_unigram,681,11483,74,589,10.8664,5.1293,5.7371,2.128,24.769651,conflicts,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,conflicts,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
12,japa,1970-1989,behavior,terms_unigram,681,11483,61,345,8.9574,3.0044,5.953,2.9973,24.568725,behavior,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,behavior,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
14,japa,1970-1989,neurosis,terms_unigram,681,11483,62,429,9.1043,3.736,5.3683,2.4503,22.241594,neurosis,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,neurosis,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
15,japa,1970-1989,narcissistic,terms_unigram,681,11483,71,610,10.4258,5.3122,5.1136,1.9721,21.869347,narcissistic,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,narcissistic,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
16,japa,1970-1989,december,terms_unigram,681,11483,49,199,7.1953,1.733,5.4623,4.178,21.368661,december,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,december,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
18,japa,1970-1989,oedipal,terms_unigram,681,11483,61,440,8.9574,3.8318,5.1257,2.3509,21.154305,oedipal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,oedipal,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
19,japa,1970-1989,superego,terms_unigram,681,11483,56,360,8.2232,3.1351,5.0881,2.6391,20.571578,superego,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,superego,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
20,japa,1970-1989,freud's,terms_unigram,681,11483,123,1593,18.0617,13.8727,4.189,1.305,20.192124,freud's,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,freud's,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
21,japa,1970-1989,structural,terms_unigram,681,11483,56,375,8.2232,3.2657,4.9575,2.5337,20.043443,structural,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,structural,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
22,japa,1970-1989,illinois,terms_unigram,681,11483,40,77,5.8737,0.6706,5.2032,8.7996,19.322305,illinois,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,illinois,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
24,japa,1970-1989,michigan,terms_unigram,681,11483,45,185,6.6079,1.6111,4.9969,4.1302,19.131155,michigan,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,michigan,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
25,japa,1970-1989,conflict,terms_unigram,681,11483,74,754,10.8664,6.5662,4.3001,1.6627,18.565823,conflict,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,conflict,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
30,japa,1970-1989,preoedipal,terms_unigram,681,11483,35,74,5.1395,0.6444,4.4951,8.0238,16.108168,preoedipal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,preoedipal,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
31,japa,1970-1989,early,terms_unigram,681,11483,123,1697,18.0617,14.7784,3.2833,1.2251,15.826459,early,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,early,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
32,japa,1970-1989,phase,terms_unigram,681,11483,52,430,7.6358,3.7447,3.8912,2.0535,15.449056,phase,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,phase,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
34,japa,1970-1989,structure,terms_unigram,681,11483,73,823,10.7195,7.1671,3.5524,1.5029,15.289819,structure,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,structure,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
35,japa,1970-1989,park,terms_unigram,681,11483,50,400,7.3421,3.4834,3.8587,2.1232,15.171868,park,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,park,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
38,japa,1970-1989,panel,terms_unigram,681,11483,43,279,6.3142,2.4297,3.8846,2.6207,14.699931,panel,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,panel,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
39,japa,1970-1989,formation,terms_unigram,681,11483,55,513,8.0764,4.4675,3.6089,1.82,14.52703,formation,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,formation,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
42,japa,1970-1989,organization,terms_unigram,681,11483,51,456,7.489,3.9711,3.5179,1.8997,13.900077,organization,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,organization,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
43,japa,1970-1989,transference,terms_unigram,681,11483,106,1446,15.5653,12.5925,2.9728,1.2398,13.891465,transference,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,transference,final_keep,protected_psychoanalytic_term,True,key_terms_by_journal_period
44,japa,1970-1989,american,terms_unigram,681,11483,76,915,11.1601,7.9683,3.1918,1.4071,13.864375,american,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,american,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
45,japa,1970-1989,character,terms_unigram,681,11483,60,636,8.8106,5.5386,3.272,1.6005,13.450575,character,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,character,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
48,japa,1970-1989,normal,terms_unigram,681,11483,52,510,7.6358,4.4413,3.1945,1.7317,12.683024,normal,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,normal,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
50,japa,1970-1989,childhood,terms_unigram,681,11483,62,701,9.1043,6.1047,2.9996,1.5002,12.427672,childhood,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,childhood,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
52,japa,1970-1989,phenomena,terms_unigram,681,11483,63,723,9.2511,6.2963,2.9548,1.4779,12.288823,phenomena,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,phenomena,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
53,japa,1970-1989,fall,terms_unigram,681,11483,34,177,4.9927,1.5414,3.4512,3.2729,12.270391,fall,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,fall,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
54,japa,1970-1989,metapsychological,terms_unigram,681,11483,34,178,4.9927,1.5501,3.4425,3.2545,12.239429,metapsychological,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,metapsychological,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
55,japa,1970-1989,separation-individuation,terms_unigram,681,11483,28,56,4.1116,0.4877,3.6239,8.4939,12.202821,separation-individuation,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,separation-individuation,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
56,japa,1970-1989,meeting,terms_unigram,681,11483,48,451,7.0485,3.9275,3.1209,1.8088,12.146033,meeting,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,meeting,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
58,japa,1970-1989,kernberg,terms_unigram,681,11483,29,100,4.2584,0.8709,3.3876,4.9427,11.521865,kernberg,candidate_concept,protected_theoretical_name,True,key_terms_by_journal_period,,,kernberg,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
59,japa,1970-1989,defenses,terms_unigram,681,11483,33,182,4.8458,1.585,3.2609,3.0909,11.49898,defenses,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,defenses,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
60,japa,1970-1989,medicine,terms_unigram,681,11483,44,400,6.4611,3.4834,2.9777,1.871,11.335009,medicine,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,medicine,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
61,japa,1970-1989,philadelphia,terms_unigram,681,11483,30,128,4.4053,1.1147,3.2906,3.9967,11.299861,philadelphia,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,philadelphia,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
63,japa,1970-1989,pathology,terms_unigram,681,11483,38,300,5.58,2.6126,2.9675,2.1574,10.871515,pathology,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,pathology,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
64,japa,1970-1989,functions,terms_unigram,681,11483,54,602,7.9295,5.2425,2.687,1.5232,10.767636,functions,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,functions,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
65,japa,1970-1989,kohut,terms_unigram,681,11483,27,97,3.9648,0.8447,3.12,4.7494,10.39658,kohut,candidate_concept,protected_theoretical_name,True,key_terms_by_journal_period,,,kohut,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
66,japa,1970-1989,attempted,terms_unigram,681,11483,33,220,4.8458,1.9159,2.9299,2.5583,10.332022,attempted,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,attempted,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
68,japa,1970-1989,pennsylvania,terms_unigram,681,11483,24,48,3.5242,0.418,3.1062,8.5062,9.998536,pennsylvania,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,pennsylvania,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
69,japa,1970-1989,resolution,terms_unigram,681,11483,31,193,4.5521,1.6807,2.8714,2.7412,9.951458,resolution,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,resolution,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
70,japa,1970-1989,fantasies,terms_unigram,681,11483,48,522,7.0485,4.5459,2.5026,1.563,9.7397,fantasies,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,fantasies,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
71,japa,1970-1989,function,terms_unigram,681,11483,73,980,10.7195,8.5344,2.1852,1.2623,9.405135,function,candidate_concept,kept_for_semantic_review,True,key_terms_by_journal_period,,,function,final_keep,kept_after_final_cleanup,True,key_terms_by_journal_period
