term,source_table,term_col,journal_key,period,count,doc_count,doc_pct,keyness_score,pct_point_lift,candidate_review_status,suggested_semantic_family,manual_note,term_norm
eating disorders,global_core_bigrams_after_audit,,,,127,49,0.4028,,,pending,,,eating disorders
even though,global_core_bigrams_after_audit,,,,126,116,0.9536,,,pending,,,even though
infantile sexuality,global_core_bigrams_after_audit,,,,123,68,0.559,,,pending,,,infantile sexuality
symptom formation,global_core_bigrams_after_audit,,,,123,51,0.4193,,,pending,,,symptom formation
submitted publication,global_core_bigrams_after_audit,,,,123,123,1.0112,,,pending,,,submitted publication
robert stolorow,global_core_bigrams_after_audit,,,,123,34,0.2795,,,pending,,,robert stolorow
negative therapeutic,global_core_bigrams_after_audit,,,,122,59,0.485,,,pending,,,negative therapeutic
reality testing,global_core_bigrams_after_audit,,,,122,78,0.6412,,,pending,,,reality testing
castration complex,global_core_bigrams_after_audit,,,,121,57,0.4686,,,pending,,,castration complex
states mind,global_core_bigrams_after_audit,,,,121,88,0.7234,,,pending,,,states mind
narcissistic personality,global_core_bigrams_after_audit,,,,121,61,0.5015,,,pending,,,narcissistic personality
sexual abuse,global_core_bigrams_after_audit,,,,121,71,0.5837,,,pending,,,sexual abuse
professional psychology,global_core_bigrams_after_audit,,,,121,39,0.3206,,,pending,,,professional psychology
stephen hartman,global_core_bigrams_after_audit,,,,121,43,0.3535,,,pending,,,stephen hartman
british psycho-analytical,global_core_bigrams_after_audit,,,,120,74,0.6084,,,pending,,,british psycho-analytical
well known,global_core_bigrams_after_audit,,,,119,115,0.9454,,,pending,,,well known
put forward,global_core_bigrams_after_audit,,,,119,114,0.9372,,,pending,,,put forward
comcast net,global_core_bigrams_after_audit,,,,119,115,0.9454,,,pending,,,comcast net
attempt made,global_core_bigrams_after_audit,,,,118,114,0.9372,,,pending,,,attempt made
over time,global_core_bigrams_after_audit,,,,118,113,0.929,,,pending,,,over time
castration anxiety,global_core_bigrams_after_audit,,,,118,81,0.6659,,,pending,,,castration anxiety
essay prize,global_core_bigrams_after_audit,,,,118,38,0.3124,,,pending,,,essay prize
adult attachment,global_core_bigrams_after_audit,,,,118,53,0.4357,,,pending,,,adult attachment
author suggests,global_core_bigrams_after_audit,,,,115,105,0.8632,,,pending,,,author suggests
human beings,global_core_bigrams_after_audit,,,,114,106,0.8714,,,pending,,,human beings
great deal,global_core_bigrams_after_audit,,,,113,109,0.8961,,,pending,,,great deal
life death,global_core_bigrams_after_audit,,,,113,86,0.707,,,pending,,,life death
mental states,global_core_bigrams_after_audit,,,,113,81,0.6659,,,pending,,,mental states
joseph sandler,global_core_bigrams_after_audit,,,,113,39,0.3206,,,pending,,,joseph sandler
ann arbor,global_core_bigrams_after_audit,,,,113,106,0.8714,,,pending,,,ann arbor
aires argentina,global_core_bigrams_after_audit,,,,113,83,0.6823,,,pending,,,aires argentina
west suite,global_core_bigrams_after_audit,,,,113,113,0.929,,,pending,,,west suite
boundary violations,global_core_bigrams_after_audit,,,,113,40,0.3288,,,pending,,,boundary violations
faculty supervisor,global_core_bigrams_after_audit,,,,113,97,0.7974,,,pending,,,faculty supervisor
psychological association,global_core_bigrams_after_audit,,,,112,98,0.8057,,,pending,,,psychological association
michael balint,global_core_bigrams_after_audit,,,,112,33,0.2713,,,pending,,,michael balint
internal world,global_core_bigrams_after_audit,,,,112,94,0.7728,,,pending,,,internal world
boston society,global_core_bigrams_after_audit,,,,112,94,0.7728,,,pending,,,boston society
andr green,global_core_bigrams_after_audit,,,,112,47,0.3864,,,pending,,,andr green
association december,global_core_bigrams_after_audit,,,,111,110,0.9043,,,pending,,,association december
charles brenner,global_core_bigrams_after_audit,,,,111,37,0.3042,,,pending,,,charles brenner
british society,global_core_bigrams_after_audit,,,,110,79,0.6495,,,pending,,,british society
hanna segal,global_core_bigrams_after_audit,,,,110,33,0.2713,,,pending,,,hanna segal
steven levy,global_core_bigrams_after_audit,,,,110,29,0.2384,,,pending,,,steven levy
male female,global_core_bigrams_after_audit,,,,109,75,0.6166,,,pending,,,male female
ralph greenson,global_core_bigrams_after_audit,,,,109,30,0.2466,,,pending,,,ralph greenson
hans loewald,global_core_bigrams_after_audit,,,,109,32,0.2631,,,pending,,,hans loewald
editorial board,global_core_bigrams_after_audit,,,,109,100,0.8221,,,pending,,,editorial board
potential space,global_core_bigrams_after_audit,,,,109,49,0.4028,,,pending,,,potential space
stanley coen,global_core_bigrams_after_audit,,,,109,30,0.2466,,,pending,,,stanley coen
therapeutic reaction,global_core_bigrams_after_audit,,,,108,45,0.3699,,,pending,,,therapeutic reaction
took place,global_core_bigrams_after_audit,,,,106,102,0.8385,,,pending,,,took place
read before,global_core_bigrams_after_audit,,,,106,105,0.8632,,,pending,,,read before
study group,global_core_bigrams_after_audit,,,,106,72,0.5919,,,pending,,,study group
giuseppe civitarese,global_core_bigrams_after_audit,,,,106,32,0.2631,,,pending,,,giuseppe civitarese
covid pandemic,global_core_bigrams_after_audit,,,,106,62,0.5097,,,pending,,,covid pandemic
psychic life,global_core_bigrams_after_audit,,,,105,87,0.7152,,,pending,,,psychic life
psycho-analytical association,global_core_bigrams_after_audit,,,,105,67,0.5508,,,pending,,,psycho-analytical association
american psychological,global_core_bigrams_after_audit,,,,105,92,0.7563,,,pending,,,american psychological
theodore shapiro,global_core_bigrams_after_audit,,,,104,29,0.2384,,,pending,,,theodore shapiro
heinz weiss,global_core_bigrams_after_audit,,,,104,30,0.2466,,,pending,,,heinz weiss
melanie klein's,global_core_bigrams_after_audit,,,,103,67,0.5508,,,pending,,,melanie klein's
sidney blatt,global_core_bigrams_after_audit,,,,103,35,0.2877,,,pending,,,sidney blatt
mark kanzer,global_core_bigrams_after_audit,,,,102,23,0.1891,,,pending,,,mark kanzer
blum harold,global_core_bigrams_after_audit,,,,102,57,0.4686,,,pending,,,blum harold
mitchell center,global_core_bigrams_after_audit,,,,102,93,0.7646,,,pending,,,mitchell center
herbert rosenfeld,global_core_bigrams_after_audit,,,,101,23,0.1891,,,pending,,,herbert rosenfeld
freud,key_terms_by_journal,terms_unigram,ijpa,,,1502,27.6968,110.584967,15.1171,pending,,,freud
very,key_terms_by_journal,terms_unigram,ijpa,,,1118,20.6159,87.033025,12.3975,pending,,,very
accepted,key_terms_by_journal,terms_unigram,ijpa,,,762,14.0513,79.772698,12.0189,pending,,,accepted
out,key_terms_by_journal,terms_unigram,ijpa,,,1230,22.6812,76.522101,10.7542,pending,,,out
summary,key_terms_by_journal,terms_unigram,ijpa,,,1091,20.118,75.567501,10.8019,pending,,,summary
any,key_terms_by_journal,terms_unigram,ijpa,,,961,17.7208,70.978837,10.3332,pending,,,any
psycho-analysis,key_terms_by_journal,terms_unigram,ijpa,,,608,11.2115,69.603341,10.8555,pending,,,psycho-analysis
time,key_terms_by_journal,terms_unigram,ijpa,,,1298,23.9351,65.670066,9.1598,pending,,,time
part,key_terms_by_journal,terms_unigram,ijpa,,,1100,20.284,62.895792,8.98,pending,,,part
freud's,key_terms_by_journal,terms_unigram,ijpa,,,1035,19.0854,62.370196,8.983,pending,,,freud's
made,key_terms_by_journal,terms_unigram,ijpa,,,950,17.518,58.584082,8.543,pending,,,made
fact,key_terms_by_journal,terms_unigram,ijpa,,,750,13.83,57.882458,8.7417,pending,,,fact
ego,key_terms_by_journal,terms_unigram,ijpa,,,935,17.2414,57.570797,8.4148,pending,,,ego
unconscious,key_terms_by_journal,terms_unigram,ijpa,,,1146,21.1322,56.59361,8.0333,pending,,,unconscious
life,key_terms_by_journal,terms_unigram,ijpa,,,1279,23.5847,55.492768,7.7562,pending,,,life
himself,key_terms_by_journal,terms_unigram,ijpa,,,642,11.8385,55.158486,8.5304,pending,,,himself
psycho-analytic,key_terms_by_journal,terms_unigram,ijpa,,,486,8.9618,54.172961,8.7541,pending,,,psycho-analytic
even,key_terms_by_journal,terms_unigram,ijpa,,,895,16.5038,53.500106,7.87,pending,,,even
way,key_terms_by_journal,terms_unigram,ijpa,,,1148,21.1691,53.104256,7.5361,pending,,,way
point,key_terms_by_journal,terms_unigram,ijpa,,,816,15.047,51.560083,7.6891,pending,,,point
view,key_terms_by_journal,terms_unigram,ijpa,,,942,17.3705,50.795733,7.4164,pending,,,view
final,key_terms_by_journal,terms_unigram,ijpa,,,524,9.6625,50.113912,8.0011,pending,,,final
must,key_terms_by_journal,terms_unigram,ijpa,,,777,14.3279,48.667991,7.3111,pending,,,must
subject,key_terms_by_journal,terms_unigram,ijpa,,,726,13.3874,48.622411,7.3794,pending,,,subject
psychic,key_terms_by_journal,terms_unigram,ijpa,,,886,16.3378,47.561484,7.0069,pending,,,psychic
after,key_terms_by_journal,terms_unigram,ijpa,,,884,16.3009,46.99343,6.9255,pending,,,after
object,key_terms_by_journal,terms_unigram,ijpa,,,1039,19.1591,46.634441,6.7129,pending,,,object
before,key_terms_by_journal,terms_unigram,ijpa,,,704,12.9817,46.124278,7.0331,pending,,,before
behaviour,key_terms_by_journal,terms_unigram,ijpa,,,428,7.8923,44.332049,7.3138,pending,,,behaviour
own,key_terms_by_journal,terms_unigram,ijpa,,,1121,20.6712,43.490172,6.1927,pending,,,own
later,key_terms_by_journal,terms_unigram,ijpa,,,696,12.8342,43.232974,6.6037,pending,,,later
situation,key_terms_by_journal,terms_unigram,ijpa,,,707,13.0371,42.331075,6.4505,pending,,,situation
author,key_terms_by_journal,terms_unigram,ijpa,,,1031,19.0116,42.058932,6.061,pending,,,author
psycho-analytical,key_terms_by_journal,terms_unigram,ijpa,,,393,7.2469,41.980234,7.0244,pending,,,psycho-analytical
form,key_terms_by_journal,terms_unigram,ijpa,,,753,13.8853,41.280519,6.2307,pending,,,form
shall,key_terms_by_journal,terms_unigram,ijpa,,,452,8.3349,41.176674,6.7327,pending,,,shall
man,key_terms_by_journal,terms_unigram,ijpa,,,549,10.1235,39.72865,6.2962,pending,,,man
since,key_terms_by_journal,terms_unigram,ijpa,,,654,12.0597,39.724278,6.1259,pending,,,since
present,key_terms_by_journal,terms_unigram,ijpa,,,922,17.0017,39.509485,5.7867,pending,,,present
mother,key_terms_by_journal,terms_unigram,ijpa,,,641,11.82,39.202577,6.0642,pending,,,mother
reality,key_terms_by_journal,terms_unigram,ijpa,,,704,12.9817,37.757493,5.7573,pending,,,reality
defence,key_terms_by_journal,terms_unigram,ijpa,,,381,7.0256,37.713231,6.3432,pending,,,defence
problem,key_terms_by_journal,terms_unigram,ijpa,,,563,10.3817,36.259601,5.7236,pending,,,problem
great,key_terms_by_journal,terms_unigram,ijpa,,,532,9.8101,35.699993,5.6861,pending,,,great
order,key_terms_by_journal,terms_unigram,ijpa,,,629,11.5987,35.175737,5.4572,pending,,,order
version,key_terms_by_journal,terms_unigram,ijpa,,,443,8.1689,35.146732,5.7657,pending,,,version
course,key_terms_by_journal,terms_unigram,ijpa,,,634,11.6909,35.143743,5.4456,pending,,,course
transference,key_terms_by_journal,terms_unigram,ijpa,,,847,15.6187,34.7951,5.1603,pending,,,transference
interpretation,key_terms_by_journal,terms_unigram,ijpa,,,572,10.5477,34.577822,5.4446,pending,,,interpretation
following,key_terms_by_journal,terms_unigram,ijpa,,,619,11.4143,33.998163,5.2877,pending,,,following
here,key_terms_by_journal,terms_unigram,ijpa,,,658,12.1335,33.500222,5.1612,pending,,,here
means,key_terms_by_journal,terms_unigram,ijpa,,,531,9.7916,33.245787,5.2967,pending,,,means
far,key_terms_by_journal,terms_unigram,ijpa,,,456,8.4086,32.692757,5.3379,pending,,,far
concept,key_terms_by_journal,terms_unigram,ijpa,,,882,16.2641,32.539062,4.7969,pending,,,concept
cannot,key_terms_by_journal,terms_unigram,ijpa,,,494,9.1093,32.496495,5.2375,pending,,,cannot
come,key_terms_by_journal,terms_unigram,ijpa,,,530,9.7732,32.375447,5.1596,pending,,,come
whole,key_terms_by_journal,terms_unigram,ijpa,,,413,7.6157,32.124996,5.3312,pending,,,whole
external,key_terms_by_journal,terms_unigram,ijpa,,,479,8.8327,31.909859,5.1686,pending,,,external
give,key_terms_by_journal,terms_unigram,ijpa,,,444,8.1874,31.563191,5.1759,pending,,,give
thought,key_terms_by_journal,terms_unigram,ijpa,,,679,12.5207,31.543614,4.8364,pending,,,thought
still,key_terms_by_journal,terms_unigram,ijpa,,,501,9.2384,31.43548,5.0551,pending,,,still
objects,key_terms_by_journal,terms_unigram,ijpa,,,477,8.7959,31.111602,5.0427,pending,,,objects
world,key_terms_by_journal,terms_unigram,ijpa,,,801,14.7704,30.918246,4.6236,pending,,,world
early,key_terms_by_journal,terms_unigram,ijpa,,,944,17.4073,30.229035,4.4122,pending,,,early
paris,key_terms_by_journal,terms_unigram,ijpa,,,310,5.7164,30.001045,5.2269,pending,,,paris
able,key_terms_by_journal,terms_unigram,ijpa,,,484,8.9249,29.964897,4.8454,pending,,,able
against,key_terms_by_journal,terms_unigram,ijpa,,,629,11.5987,29.821037,4.6265,pending,,,against
importance,key_terms_by_journal,terms_unigram,ijpa,,,639,11.7831,29.551738,4.5735,pending,,,importance
nature,key_terms_by_journal,terms_unigram,ijpa,,,755,13.9222,29.447576,4.4429,pending,,,nature
make,key_terms_by_journal,terms_unigram,ijpa,,,650,11.986,29.309974,4.5242,pending,,,make
congress,key_terms_by_journal,terms_unigram,ijpa,,,297,5.4767,29.172783,5.1206,pending,,,congress
well,key_terms_by_journal,terms_unigram,ijpa,,,1113,20.5237,28.777046,4.1018,pending,,,well
say,key_terms_by_journal,terms_unigram,ijpa,,,424,7.8186,28.285145,4.6736,pending,,,say
always,key_terms_by_journal,terms_unigram,ijpa,,,494,9.1093,28.262559,4.5551,pending,,,always
seems,key_terms_by_journal,terms_unigram,ijpa,,,464,8.5561,27.951241,4.5508,pending,,,seems
contact,key_terms_by_journal,terms_unigram,ijpa,,,432,7.9661,27.826944,4.5838,pending,,,contact
character,key_terms_by_journal,terms_unigram,ijpa,,,447,8.2427,27.769826,4.5489,pending,,,character
mind,key_terms_by_journal,terms_unigram,ijpa,,,772,14.2357,27.586281,4.1481,pending,,,mind
already,key_terms_by_journal,terms_unigram,ijpa,,,363,6.6937,27.488831,4.6614,pending,,,already
called,key_terms_by_journal,terms_unigram,ijpa,,,426,7.8554,26.823312,4.4286,pending,,,called
little,key_terms_by_journal,terms_unigram,ijpa,,,482,8.8881,26.599902,4.3042,pending,,,little
knowledge,key_terms_by_journal,terms_unigram,ijpa,,,520,9.5888,26.576519,4.2483,pending,,,knowledge
result,key_terms_by_journal,terms_unigram,ijpa,,,461,8.5008,26.490143,4.3175,pending,,,result
anxiety,key_terms_by_journal,terms_unigram,ijpa,,,546,10.0682,26.439147,4.1937,pending,,,anxiety
every,key_terms_by_journal,terms_unigram,ijpa,,,394,7.2654,26.409391,4.4171,pending,,,every
take,key_terms_by_journal,terms_unigram,ijpa,,,518,9.5519,26.236865,4.1966,pending,,,take
infantile,key_terms_by_journal,terms_unigram,ijpa,,,364,6.7122,25.859962,4.3831,pending,,,infantile
attention,key_terms_by_journal,terms_unigram,ijpa,,,603,11.1193,25.605981,3.9987,pending,,,attention
like,key_terms_by_journal,terms_unigram,ijpa,,,702,12.9449,25.53811,3.8958,pending,,,like
function,key_terms_by_journal,terms_unigram,ijpa,,,589,10.8611,25.379459,3.9779,pending,,,function
neurosis,key_terms_by_journal,terms_unigram,ijpa,,,349,6.4356,25.359226,4.329,pending,,,neurosis
hand,key_terms_by_journal,terms_unigram,ijpa,,,371,6.8412,25.302366,4.2748,pending,,,hand
now,key_terms_by_journal,terms_unigram,ijpa,,,625,11.525,24.922446,3.8703,pending,,,now
wish,key_terms_by_journal,terms_unigram,ijpa,,,387,7.1363,24.676675,4.1397,pending,,,wish
attempt,key_terms_by_journal,terms_unigram,ijpa,,,540,9.9576,24.389545,3.8754,pending,,,attempt
relation,key_terms_by_journal,terms_unigram,ijpa,,,617,11.3775,24.115301,3.7525,pending,,,relation
though,key_terms_by_journal,terms_unigram,ijpa,,,431,7.9476,23.833471,3.9275,pending,,,though
points,key_terms_by_journal,terms_unigram,ijpa,,,422,7.7817,23.823688,3.9395,pending,,,points
problems,key_terms_by_journal,terms_unigram,ijpa,,,587,10.8243,23.806432,3.7333,pending,,,problems
quite,key_terms_by_journal,terms_unigram,ijpa,,,347,6.3987,23.642733,4.04,pending,,,quite
american,key_terms_by_journal,terms_unigram,japa,,,482,16.4843,67.829453,10.9756,pending,,,american
submitted,key_terms_by_journal,terms_unigram,japa,,,355,12.1409,67.003421,11.405,pending,,,submitted
summary,key_terms_by_journal,terms_unigram,japa,,,613,20.9644,57.746155,8.9947,pending,,,summary
presented,key_terms_by_journal,terms_unigram,japa,,,567,19.3912,57.295372,9.0341,pending,,,presented
east,key_terms_by_journal,terms_unigram,japa,,,370,12.6539,54.566095,9.2232,pending,,,east
psychiatry,key_terms_by_journal,terms_unigram,japa,,,432,14.7743,53.621147,8.8327,pending,,,psychiatry
association,key_terms_by_journal,terms_unigram,japa,,,478,16.3475,52.733719,8.5444,pending,,,association
fax,key_terms_by_journal,terms_unigram,japa,,,249,8.5157,46.541232,8.4292,pending,,,fax
center,key_terms_by_journal,terms_unigram,japa,,,381,13.0301,37.575885,6.3201,pending,,,center
training,key_terms_by_journal,terms_unigram,japa,,,486,16.6211,35.749052,5.7769,pending,,,training
behavior,key_terms_by_journal,terms_unigram,japa,,,225,7.6949,31.092536,5.7361,pending,,,behavior
